x,y,videoTime,classification
1047.63,438.72,89.577824,SP
1002.21,430.26,89.624055,SP
998.59,485.36,89.653906,SP
983.92,498.66,89.686807,SP
963.85,492.38,89.730336,SP
963.02,514.42,89.761692,SP
928.56,529.95,89.79928,SP
930.01,538.63,89.832156,SP
890.03,523.32,89.872938,SP
885.83,516.71,89.909091,SP
910.82,582.64,89.950642,SP
928.67,580.87,89.987586,SP
903.74,580.33,90.020369,SP
882.23,555.22,90.052713,SP
876.05,529.03,90.096403,SP
852.03,522.78,90.124308,SP
849.41,465.26,90.161544,SP
856.73,469.26,90.194326,SP
860.87,474.82,90.236435,SP
844.34,446.76,90.266702,SP
873.5,433.09,90.308686,SP
895.23,406.82,90.346007,SP
895.94,440.91,90.374496,SP
896.05,421.24,90.403256,SP
914.32,428.04,90.443253,SP
906.16,428.78,90.486921,SP
905.67,413.66,90.516601,SP
892.92,421.92,90.545162,SP
865.89,434.86,90.588288,SP
828.57,442.38,90.628436,SP
817.65,448.6,90.660469,SP
821.86,453.89,90.706234,SP
830.13,456.32,90.737432,SP
776.83,462.14,90.770926,SP
742.91,467.55,90.836106,SP
724.31,437.21,90.868251,SP
693.24,424.19,90.906692,SP
648.03,415.34,90.939832,SP
645.02,403.01,90.982715,SP
635.83,406.79,91.017175,SP
629.54,422.09,91.056723,SP
615.08,430.36,91.079822,SP
621.94,408.41,91.117162,SP
678.95,363.25,91.149219,SP
690.21,330.78,91.183185,SP
682.66,319.31,91.214123,SP
673.62,327.04,91.253333,SP
668.67,334.06,91.285248,SP
674.22,329.67,91.322037,SP
666.48,329.03,91.350012,SP
690.81,326.29,91.397926,SP
685.26,321.01,91.427437,SP
694.43,340.03,91.469557,SP
684.5,349.6,91.496596,SP
663.42,355.3,91.535366,SP
662.18,364.39,91.565803,SP
672.92,333.74,91.602542,SP
671.24,361.43,91.633494,SP
657.81,382.66,91.675978,SP
663.17,361.58,91.7062,SP
671.64,374.54,91.750497,SP
710.76,370.09,91.787589,SP
724.38,378.11,91.818514,SP
724.84,383.11,91.851062,SP
734.59,368.76,91.891889,SP
753.31,346.41,91.927,SP
775.69,317.57,91.961287,SP
757.46,315.65,92.005037,SP
765.64,324.28,92.03711,SP
766.34,339.85,92.065695,SP
748.88,369.88,92.104062,SP
765.79,350.38,92.143406,SP
783.2,344.19,92.171889,SP
786.06,357.88,92.200635,SP
810.68,331.66,92.241642,SP
843.07,321.64,92.284136,SP
853.6,328.82,92.314721,SP
858.24,319.32,92.360261,SP
865.1,329.16,92.390963,SP
867.75,300.92,92.429215,SP
860.02,328.11,92.462342,SP
875.98,340.04,92.508497,SP
845.31,322.1,92.539939,SP
828.48,322.39,92.568355,SP
813.61,347.35,92.612118,SP
808.91,382.77,92.64366,SP
795.74,333.73,92.684938,SP
794.72,319.0,92.726165,SP
822.18,321.62,92.753822,SP
838.78,323.86,92.786721,SP
838.43,348.58,92.823073,SP
835.49,318.07,92.869252,SP
835.0,344.2,92.896178,SP
836.68,332.99,92.928368,SP
848.75,327.52,92.970258,SP
850.02,353.63,93.002464,SP
842.25,367.44,93.042256,SP
856.92,358.21,93.088737,SP
838.52,329.22,93.119345,SP
831.99,358.26,93.149576,SP
851.98,352.44,93.193736,SP
833.42,349.82,93.221821,SP
825.58,333.05,93.261882,SP
841.93,366.15,93.303121,SP
886.48,352.31,93.340324,SP
881.08,371.57,93.376517,SP
838.36,394.4,93.422617,SP
814.86,407.19,93.45132,SP
762.37,405.56,93.496643,SP
805.34,363.11,93.529496,SP
771.93,354.81,93.567572,SP
702.09,353.78,93.600045,SP
659.69,349.9,93.642483,SP
673.06,338.0,93.672841,SP
664.25,348.12,93.715193,SP
591.5,333.59,93.743816,SP
504.84,324.05,93.780351,SP
458.05,329.77,93.809008,SP
419.7,318.78,93.852448,SP
440.45,322.53,93.878127,SP
375.08,336.01,93.920035,SP
397.14,327.19,93.947355,SP
340.08,334.14,93.993418,SP
330.66,338.95,94.024537,SP
292.91,350.6,94.065436,SP
243.5,368.32,94.097896,SP
293.64,369.09,94.139564,SP
308.05,384.62,94.168621,SP
317.52,380.05,94.210728,SP
255.49,385.35,94.244969,SP
267.39,384.82,94.28053,SP
245.53,400.57,94.309494,SP
203.62,393.61,94.344643,SP
181.76,392.33,94.371195,SP
186.9,385.28,94.412983,SP
220.27,376.03,94.441835,SP
203.93,386.01,94.482669,SP
227.29,382.75,94.524284,SP
312.99,376.57,94.5522,SP
387.98,356.53,94.588124,SP
346.99,343.8,94.618795,SP
378.07,346.11,94.662982,SP
421.36,360.07,94.689763,SP
469.77,360.25,94.726586,SP
447.43,353.65,94.754245,SP
420.05,353.37,94.797948,SP
418.26,359.55,94.829671,SP
400.66,374.78,94.874722,SP
421.52,343.93,94.89935,SP
420.84,348.89,94.939459,SP
431.67,364.23,94.969554,SP
401.69,366.68,95.018753,SP
430.48,366.04,95.048414,SP
453.26,355.57,95.085547,SP
462.91,354.43,95.116594,SP
444.1,349.31,95.159714,SP
485.46,338.19,95.190976,SP
486.16,327.61,95.239925,SP
506.96,334.98,95.271172,SP
524.05,309.97,95.302989,SP
537.12,341.0,95.346613,SP
569.23,370.0,95.383225,SP
610.95,398.6,95.416439,SP
605.52,404.45,95.458357,SP
617.47,428.18,95.489122,SP
596.5,482.5,95.523628,SP
608.12,532.47,95.567091,SP
620.58,566.87,95.606207,SP
582.66,586.47,95.639938,SP
575.81,606.05,95.672786,SP
615.15,595.26,95.711922,SP
628.82,597.96,95.749034,SP
621.66,612.04,95.776686,SP
608.46,594.82,95.816219,SP
598.56,609.25,95.844955,SP
628.42,629.54,95.881472,SP
641.92,621.05,95.911599,SP
655.1,624.56,95.953283,SP
703.51,610.49,95.990724,SP
672.83,636.22,96.026487,SP
683.82,626.13,96.069704,SP
672.74,629.09,96.109365,SP
680.47,619.89,96.150492,SP
733.28,524.49,96.190082,SP
765.49,508.84,96.230279,SP
788.86,470.72,96.260068,SP
780.5,478.65,96.303014,SP
808.18,438.49,96.332858,SP
827.98,429.01,96.374877,SP
816.3,444.76,96.407661,SP
827.5,449.77,96.450941,SP
838.01,457.55,96.475928,SP
809.99,471.02,96.519206,SP
797.0,462.54,96.552225,SP
789.27,478.91,96.595092,SP
804.0,489.02,96.630884,SP
807.24,504.25,96.672061,SP
826.66,515.15,96.698852,SP
849.35,527.02,96.738986,SP
871.61,520.29,96.766644,SP
887.65,524.77,96.812262,SP
858.59,504.96,96.846017,SP
837.53,511.59,96.886161,SP
818.08,522.45,96.918058,SP
809.93,502.77,96.959951,SP
815.32,516.5,97.00048,SP
823.18,512.24,97.042592,SP
824.8,530.38,97.074475,SP
803.96,544.1,97.118222,SP
804.56,541.01,97.146119,SP
809.35,533.26,97.189518,SP
803.88,540.02,97.221279,SP
809.21,548.49,97.262744,SP
801.86,569.47,97.30026,SP
788.19,594.77,97.333679,SP
801.33,596.28,97.374786,SP
792.29,603.09,97.405986,SP
790.3,598.19,97.452675,SP
811.44,606.89,97.483821,SP
835.55,581.25,97.524313,SP
825.16,569.55,97.556608,SP
825.6,573.84,97.60429,SP
846.65,571.0,97.638259,SP
848.93,505.76,97.677782,SP
877.46,454.58,97.71253,SP
873.72,451.79,97.755488,SP
866.68,466.62,97.795681,SP
838.71,480.5,97.84077,SP
822.3,476.39,97.872568,SP
837.52,462.47,97.906641,SP
833.78,466.68,97.946434,SP
822.77,488.4,97.987603,SP
811.53,487.52,98.016656,SP
818.58,543.84,98.048356,SP
804.38,564.7,98.090932,SP
792.53,581.6,98.123191,SP
806.77,525.22,98.162254,SP
789.02,553.65,98.201724,SP
798.05,532.61,98.232863,SP
803.94,548.55,98.262448,SP
796.46,545.98,98.307128,SP
790.9,569.95,98.345178,SP
755.98,586.8,98.373026,SP
738.04,575.65,98.409525,SP
705.0,552.93,98.45043,SP
684.14,544.89,98.487783,SP
651.15,566.81,98.517144,SP
608.3,572.78,98.560257,SP
634.62,563.19,98.587404,SP
631.51,542.58,98.626641,SP
605.2,550.46,98.66692,SP
604.14,534.49,98.705869,SP
594.36,572.03,98.74203,SP
588.72,595.43,98.772434,SP
563.98,619.56,98.815464,SP
516.7,637.4,98.848909,SP
495.62,627.36,98.891964,SP
496.1,634.03,98.924877,SP
542.42,606.18,98.965277,SP
520.1,591.2,98.997079,SP
479.25,595.92,99.035958,SP
438.64,580.06,99.0683,SP
417.74,572.12,99.110858,SP
363.35,571.52,99.145069,SP
380.33,547.16,99.182402,SP
428.17,496.66,99.217879,SP
465.88,468.47,99.283549,SP
460.18,470.8,99.335611,SP
417.15,487.24,99.379543,SP
391.86,504.89,99.429604,SP
425.54,506.73,99.462168,SP
443.23,515.63,99.493032,SP
444.95,509.5,99.549717,SP
443.53,528.0,99.584627,SP
450.84,532.2,99.634763,SP
426.35,542.52,99.668544,SP
487.88,530.19,99.704885,SP
522.86,522.02,99.743194,SP
502.11,537.91,99.781658,SP
489.13,545.62,99.821914,SP
506.85,520.58,99.867167,SP
484.57,512.73,99.901555,SP
469.6,535.03,99.934417,SP
459.35,541.83,99.978442,SP
456.0,537.01,100.016175,SP
494.0,516.31,100.064977,SP
495.2,510.71,100.099763,SP
534.44,500.31,100.146191,SP
559.26,493.08,100.181264,SP
561.4,503.08,100.228608,SP
561.01,504.55,100.272113,SP
514.44,515.54,100.308258,SP
527.92,516.89,100.357425,SP
505.69,520.3,100.391109,SP
474.47,552.92,100.422624,SP
465.47,559.94,100.470666,SP
455.89,557.76,100.509468,SP
475.31,546.4,100.54866,SP
484.1,535.58,100.586192,SP
485.37,513.7,100.629245,SP
477.1,524.18,100.665038,SP
497.33,499.09,100.714955,SP
495.44,494.89,100.744979,SP
485.83,513.44,100.782006,SP
497.85,509.11,100.821162,SP
507.49,499.66,100.868271,SP
540.41,496.71,100.903656,SP
525.26,502.05,100.946232,SP
532.2,506.24,100.975994,SP
562.22,493.62,101.011253,SP
564.37,499.98,101.063097,SP
597.34,469.68,101.094923,SP
614.1,450.6,101.134445,SP
589.15,459.54,101.167526,SP
627.13,437.24,101.210165,SP
622.71,424.41,101.240437,SP
625.23,428.44,101.280028,SP
644.38,414.82,101.312198,SP
665.35,399.07,101.353046,SP
685.7,395.37,101.391206,SP
698.46,371.63,101.436076,SP
806.05,375.25,101.465887,SP
844.39,406.99,101.507429,SP
869.05,380.26,101.536698,SP
926.06,428.78,101.581155,SP
1001.81,477.57,101.615119,SP
1004.98,484.11,101.65469,SP
1019.99,499.75,101.680826,SP
1004.13,540.83,101.724629,SP
989.5,583.81,101.755045,SP
1001.56,576.18,101.801575,SP
1007.19,551.55,101.83178,SP
1017.59,553.48,101.864352,SP
1001.5,468.4,101.911009,SP
985.53,391.93,101.942021,SP
1013.71,446.71,101.980956,SP
1016.7,481.74,102.022504,SP
1030.96,514.81,102.056494,SP
1040.84,513.13,102.089166,SP
1057.68,528.79,102.142269,SP
1049.03,497.79,102.177605,SP
1038.54,538.18,102.224408,SP
1021.58,576.73,102.261584,SP
1009.23,534.2,102.301717,SP
995.94,568.43,102.352673,SP
964.42,612.57,102.389763,SP
928.75,639.39,102.435517,SP
931.58,652.86,102.46888,SP
929.02,670.43,102.512994,SP
923.94,662.1,102.545881,SP
899.59,654.27,102.594334,SP
886.62,641.71,102.627201,SP
878.04,634.29,102.671854,SP
867.68,600.86,102.718304,SP
877.36,591.98,102.747301,SP
899.5,601.02,102.790697,SP
904.42,584.83,102.827175,SP
916.44,548.95,102.878921,SP
895.1,559.4,102.90967,SP
889.35,558.1,102.952744,SP
905.73,605.05,102.980665,SP
910.85,532.97,103.023087,SP
882.86,526.64,103.051586,SP
871.11,545.44,103.094438,SP
880.86,547.92,103.129737,SP
896.9,529.87,103.161606,SP
920.66,537.77,103.200013,SP
955.25,517.92,103.244783,SP
934.19,535.77,103.273467,SP
965.73,561.08,103.317936,SP
971.83,594.94,103.346652,SP
999.01,639.88,103.384768,SP
1007.51,678.29,103.411946,SP
1000.12,707.91,103.450933,SP
1018.52,729.29,103.474278,SP
1033.31,726.09,103.516058,SP
1037.64,662.04,103.548552,SP
1023.17,666.06,103.590501,SP
1017.04,671.69,103.618533,SP
998.43,680.01,103.662007,SP
1005.08,685.67,103.689505,SP
997.6,705.01,103.730102,SP
978.64,667.28,103.757941,SP
967.43,644.89,103.801723,SP
974.9,653.98,103.832082,SP
988.25,595.98,103.87885,SP
998.22,585.43,103.907081,SP
991.65,659.7,103.94405,SP
979.67,685.34,103.972401,SP
996.28,658.42,104.012237,SP
990.94,667.89,104.046354,SP
1009.83,663.7,104.090142,SP
985.29,673.93,104.12693,SP
992.23,659.89,104.171613,SP
972.4,650.6,104.200353,SP
967.65,670.48,104.241704,SP
939.4,674.43,104.277995,SP
905.6,707.66,104.318315,SP
899.24,685.61,104.345593,SP
875.45,673.93,104.385802,SP
859.32,639.18,104.414994,SP
803.48,582.77,104.453803,SP
795.74,548.78,104.484238,SP
777.92,543.55,104.521192,SP
735.96,487.89,104.566053,SP
719.93,474.89,104.606603,SP
768.24,495.25,104.638809,SP
743.55,497.72,104.681301,SP
746.93,516.37,104.711746,SP
796.33,482.09,104.753105,SP
784.14,479.85,104.778974,SP
806.28,483.07,104.820339,SP
804.13,471.16,104.851774,SP
751.47,502.44,104.891297,SP
730.86,525.36,104.918705,SP
722.34,525.14,104.96468,SP
739.72,481.59,104.996911,SP
705.14,448.67,105.035866,SP
662.61,423.59,105.070303,SP
614.44,403.02,105.11446,SP
585.94,399.96,105.141252,SP
521.71,385.09,105.185098,SP
522.15,373.12,105.216329,SP
487.65,384.59,105.26354,SP
527.68,389.81,105.300191,SP
582.5,357.58,105.344775,SP
598.74,390.13,105.378762,SP
570.85,430.41,105.408112,SP
634.99,447.42,105.450216,SP
723.16,450.44,105.483662,SP
747.16,429.88,105.522223,SP
824.47,497.6,105.555149,SP
900.54,519.74,105.603482,SP
928.11,513.12,105.6338,SP
963.67,552.54,105.679435,SP
1041.17,596.08,105.71099,SP
1025.04,588.64,105.751279,SP
986.84,588.09,105.776693,SP
1031.6,619.67,105.818729,SP
1031.26,639.56,105.847728,SP
1084.14,658.69,105.895953,SP
1108.07,669.89,105.924843,SP
1126.51,650.74,105.970397,SP
1115.43,625.51,105.996856,SP
1105.24,614.02,106.037833,SP
1113.73,594.21,106.069125,SP
1095.43,522.78,106.109273,SP
1115.3,532.5,106.146632,SP
1095.54,512.28,106.185467,SP
1090.32,510.74,106.214233,SP
1070.82,485.38,106.262187,SP
1046.89,448.12,106.297764,SP
1032.04,428.19,106.338059,SP
996.2,398.88,106.369881,SP
998.99,384.26,106.405015,SP
985.74,337.85,106.435354,SP
979.59,344.19,106.477935,SP
989.38,336.0,106.521219,SP
987.82,322.17,106.564042,SP
989.06,362.6,106.609562,SP
999.5,387.94,106.642629,SP
1001.93,404.74,106.685308,SP
1005.84,407.5,106.716693,SP
1023.67,429.41,106.762559,SP
1039.53,487.21,106.791259,SP
1039.66,470.12,106.839025,SP
1030.43,500.69,106.87185,SP
1052.27,512.06,106.912673,SP
1073.9,546.65,106.940314,SP
1072.12,531.94,106.98197,SP
1079.59,555.07,107.012202,SP
1066.95,588.64,107.054234,SP
1074.49,600.75,107.078284,SP
1086.08,584.78,107.120072,SP
1116.42,632.67,107.146898,SP
1105.66,623.81,107.188135,SP
1108.59,624.31,107.213274,SP
1095.69,644.31,107.255354,SP
1090.0,651.96,107.287155,SP
1082.56,611.66,107.32858,SP
1070.85,593.81,107.365554,SP
1060.55,576.29,107.401272,SP
1085.02,629.75,107.430689,SP
1106.17,675.46,107.47174,SP
1099.47,630.89,107.505756,SP
1098.22,631.89,107.542258,SP
1088.69,578.38,107.574057,SP
1110.79,581.62,107.619689,SP
1160.96,597.74,107.648177,SP
1154.14,540.92,107.690396,SP
1170.39,560.47,107.727664,SP
1214.39,574.55,107.762435,SP
1271.7,533.12,107.795694,SP
1327.96,566.19,107.837811,SP
1322.73,556.28,107.869116,SP
1353.29,552.0,107.913113,SP
1353.64,533.01,107.943855,SP
1357.26,533.59,107.99417,SP
1326.75,546.5,108.027473,SP
1314.61,533.14,108.072502,SP
1371.23,576.97,108.101776,SP
1382.65,578.67,108.141973,SP
1379.65,563.37,108.175807,SP
1394.87,549.35,108.218026,SP
1386.93,540.99,108.24756,SP
1386.38,552.41,108.287459,SP
1371.19,549.67,108.31655,SP
1376.76,559.51,108.358649,SP
1359.12,535.28,108.387254,SP
1370.16,561.05,108.433032,SP
1362.43,579.39,108.459755,SP
1319.6,556.22,108.502819,SP
1305.67,522.03,108.534248,SP
1276.79,501.5,108.573727,SP
1304.72,517.04,108.600184,SP
1331.9,550.73,108.641078,SP
1328.68,543.52,108.672362,SP
1344.56,551.29,108.711618,SP
1320.45,502.9,108.738008,SP
1329.16,485.82,108.777956,SP
1337.42,493.58,108.811295,SP
1309.78,474.23,108.852301,SP
1321.5,473.76,108.886139,SP
1344.26,485.0,108.931381,SP
1331.65,497.57,108.960262,SP
1292.18,492.0,109.007228,SP
1229.48,483.81,109.036476,SP
1193.83,454.49,109.076677,SP
1169.06,479.95,109.106455,SP
1147.34,477.51,109.144873,SP
1097.93,459.29,109.178106,SP
1075.4,449.27,109.219001,SP
1064.79,461.87,109.246582,SP
1062.0,444.06,109.293012,SP
1014.28,542.09,109.319687,SP
973.84,526.84,109.36418,SP
948.6,545.72,109.397703,SP
955.2,573.46,109.440739,SP
926.07,631.74,109.476404,SP
910.49,608.67,109.518137,SP
906.26,606.95,109.547286,SP
896.19,636.5,109.579568,SP
910.3,637.92,109.618939,SP
905.58,608.86,109.661146,SP
931.1,661.75,109.712426,SP
945.88,657.38,109.745186,SP
943.71,623.81,109.783913,SP
970.62,641.93,109.811996,SP
981.35,676.27,109.854683,SP
1018.07,676.38,109.887255,SP
1062.66,717.9,109.93074,SP
1125.15,759.45,109.96603,SP
1157.76,759.24,110.002165,SP
1144.83,735.82,110.033546,SP
1143.71,700.17,110.076079,SP
1130.01,658.37,110.109653,SP
1136.36,608.17,110.146422,SACCADE
1103.62,618.66,110.183647,SACCADE
1043.62,596.45,110.221127,SACCADE
1007.95,573.22,110.251564,SACCADE
869.71,555.26,110.302085,SACCADE
698.43,550.18,110.333102,SACCADE
623.91,557.45,110.373778,SACCADE
531.31,532.24,110.405108,SACCADE
500.93,546.48,110.443305,SACCADE
442.63,554.63,110.474074,SACCADE
398.68,520.84,110.515578,SACCADE
383.65,534.9,110.548878,SACCADE
339.02,524.02,110.591051,SACCADE
404.0,510.53,110.629375,SACCADE
395.56,501.44,110.666329,SACCADE
397.73,494.24,110.709134,SP
401.33,487.7,110.74631,SP
412.19,492.18,110.772384,SP
400.64,502.06,110.815664,SP
398.98,500.32,110.848626,SP
383.42,495.94,110.88488,SP
430.12,472.29,110.917036,SP
443.09,465.98,110.956604,SP
406.11,468.52,110.988985,SP
388.87,457.0,111.027287,SP
411.26,451.05,111.056606,SP
386.71,454.51,111.096298,SP
365.92,490.19,111.128606,SP
372.55,489.63,111.173696,SP
396.19,504.35,111.199673,SP
429.77,495.47,111.241116,SP
439.56,497.37,111.273001,SP
441.28,498.17,111.313726,SP
392.86,496.73,111.338501,SP
428.45,483.57,111.376913,SP
444.76,474.24,111.411891,SP
428.62,461.2,111.456675,SP
432.75,455.3,111.483982,SP
422.73,443.53,111.522199,SP
419.92,403.26,111.553004,SP
434.89,423.29,111.595088,SP
436.88,406.18,111.626047,SP
488.11,377.91,111.663799,SP
529.49,353.12,111.698836,SP
549.88,354.19,111.740513,SP
547.97,354.91,111.767313,SP
512.93,368.19,111.804692,SP
477.16,375.91,111.832188,SP
478.54,371.0,111.878496,SP
531.18,362.66,111.906439,SP
537.07,394.61,111.951054,SP
557.58,418.67,111.979844,SP
564.07,430.18,112.021071,SP
609.12,436.85,112.054976,SP
609.79,474.61,112.096487,SP
612.67,483.17,112.127894,SP
605.58,503.34,112.174727,SP
669.01,524.56,112.206529,SP
682.75,565.83,112.244971,SP
712.23,560.5,112.272538,SP
733.85,597.53,112.31502,SP
765.9,611.74,112.342227,SP
766.53,623.83,112.382417,SP
766.72,654.45,112.410875,SP
789.45,632.87,112.453429,SP
769.14,613.44,112.489787,SP
771.98,568.06,112.524008,SP
733.63,598.98,112.554676,SP
709.78,596.52,112.595549,SP
669.96,645.97,112.630405,SP
714.82,633.01,112.670113,SP
706.68,636.22,112.693867,SP
678.45,661.42,112.736622,SP
616.92,694.91,112.769728,SP
595.61,690.96,112.808574,SP
612.04,690.09,112.849796,SP
610.66,681.01,112.88062,SP
584.75,670.7,112.909678,SP
591.18,653.1,112.954216,SP
572.4,662.95,112.982525,SP
583.89,663.76,113.019941,SP
576.81,655.76,113.056268,SP
572.54,622.6,113.109806,SP
549.07,649.37,113.134328,SP
535.08,659.26,113.175285,SP
511.12,667.03,113.204927,SP
511.16,675.77,113.239773,SP
471.63,685.87,113.272295,SP
469.91,693.77,113.315383,SP
489.71,694.1,113.348482,SP
560.63,707.9,113.389621,SP
580.89,669.44,113.417804,SP
573.44,680.93,113.461071,SP
638.66,662.68,113.495269,SACCADE
730.9,654.92,113.535366,SACCADE
863.72,645.61,113.570971,SACCADE
981.63,695.27,113.615208,SACCADE
1044.14,720.25,113.640153,SACCADE
1074.3,722.36,113.677718,SACCADE
1128.5,693.56,113.70583,SACCADE
1183.59,715.78,113.742849,SACCADE
1224.34,661.9,113.769801,SACCADE
1213.25,615.93,113.809428,SP
1230.58,585.21,113.846781,SP
1225.68,571.08,113.874129,SP
1294.54,522.98,113.913429,SP
1257.02,588.66,113.948222,SP
1346.97,708.12,113.986954,SP
1418.29,785.82,114.01781,SP
1477.92,840.29,114.06504,SP
1497.89,873.92,114.098487,SP
1491.01,824.85,114.129903,SP
1583.42,895.44,114.173343,SP
1619.69,899.27,114.203822,SP
1691.31,953.73,114.247995,SP
1750.87,943.3,114.289184,SP
1749.29,976.6,114.317278,SP
1784.15,964.94,114.351263,SP
1742.86,889.32,114.395756,SP
1721.01,837.47,114.424704,SP
1685.98,780.89,114.468224,SP
1697.49,768.67,114.493832,SP
1676.88,740.39,114.53926,SP
1676.39,735.77,114.568312,SP
1708.6,736.13,114.609728,SP
1737.65,746.44,114.646601,SP
1709.25,697.26,114.67782,SP
1682.72,657.33,114.706232,SP
1707.23,672.75,114.748321,SP
1725.62,681.35,114.785272,SP
1719.12,675.07,114.821252,SP
1668.32,640.4,114.857784,SP
1700.49,648.61,114.909034,SP
1675.9,627.28,114.934801,SP
1656.08,601.75,114.975586,SP
1612.0,550.27,115.0094,SP
1544.97,510.32,115.049295,SP
1562.15,522.06,115.078891,SP
1378.36,458.65,115.123379,SP
1333.26,465.91,115.151701,SP
1412.86,513.4,115.199147,SP
1438.92,524.55,115.231132,SP
1444.9,528.53,115.275737,SP
1461.13,554.22,115.306825,SP
1458.57,540.92,115.351083,SP
1483.09,565.61,115.374673,SP
1468.03,552.82,115.412929,SP
1479.67,560.05,115.435347,SP
1439.3,518.46,115.475555,SP
1443.45,483.66,115.504944,SP
1441.26,466.49,115.54252,SP
1430.56,451.7,115.581156,SP
1461.29,501.21,115.609266,SP
1491.04,551.48,115.646569,SP
1497.73,544.75,115.681767,SP
1436.88,508.63,115.72276,SP
1413.76,515.46,115.761118,SP
1419.24,550.64,115.789609,SP
1410.09,567.57,115.830749,SP
1379.42,596.82,115.867163,SP
1347.21,595.46,115.904407,SP
1315.08,629.18,115.945718,SP
1286.65,648.75,115.973396,SP
1272.49,664.05,116.002521,SP
1252.99,653.65,116.040634,SP
1237.07,629.9,116.083262,SP
1195.44,622.99,116.112107,SP
1169.86,604.15,116.144183,SP
1167.82,628.04,116.18682,SP
1172.79,654.27,116.223032,SP
1163.42,643.8,116.253334,SP
1160.43,614.84,116.292918,SP
1166.03,609.04,116.319529,SP
1174.5,644.13,116.359657,SP
1171.68,675.1,116.387194,SP
1161.9,694.78,116.422791,SP
1195.53,716.16,116.453668,SP
1230.12,765.3,116.496617,SP
1226.58,757.36,116.527167,SP
1237.13,760.78,116.571568,SP
1201.56,666.65,116.611697,SP
1153.49,602.98,116.646609,SP
1156.32,586.6,116.672809,SP
1190.12,635.99,116.714501,SP
1195.09,635.98,116.745788,SP
1199.4,636.43,116.781432,SP
1195.2,603.18,116.813134,SP
1187.29,570.65,116.852365,SP
1206.42,605.67,116.884862,SP
1226.41,622.63,116.921235,SP
1237.96,655.85,116.949161,SP
1246.27,662.61,116.992228,SP
1267.11,673.13,117.028951,SP
1277.6,719.51,117.06125,SP
1305.54,739.03,117.091062,SP
1301.17,729.79,117.131517,SP
1289.3,697.92,117.169748,SP
1299.45,717.86,117.199112,SP
1287.45,698.13,117.22652,SP
1284.7,702.64,117.262979,SP
1262.3,666.68,117.30417,SP
1235.43,637.48,117.330074,SP
1209.1,607.49,117.372807,SP
1207.55,585.12,117.40177,SP
1217.94,589.55,117.440512,SP
1212.21,575.43,117.465691,SP
1220.59,581.54,117.502737,SP
1206.98,550.31,117.528541,SP
1198.66,531.86,117.56421,SP
1216.28,572.43,117.605638,SP
1208.92,575.62,117.634212,SP
1193.34,557.57,117.667071,SP
1199.02,575.66,117.691806,SP
1180.79,545.53,117.725272,SP
1164.63,529.63,117.75238,SP
1186.48,565.23,117.793406,SP
1164.93,541.4,117.817497,SP
1154.74,503.61,117.853689,SP
1139.82,472.0,117.888543,SP
1147.12,465.84,117.919287,SP
1103.78,377.31,117.953449,SP
1058.03,297.83,117.972556,SP
1016.77,228.64,118.003572,SP
993.98,210.37,118.030383,SP
975.55,198.07,118.06317,SP
1042.97,306.65,118.100555,SP
1097.3,401.14,118.129561,SP
1142.62,494.71,118.166468,SP
1159.29,527.47,118.189887,SP
1157.41,520.81,118.222631,SP
1159.6,533.4,118.250336,SP
1185.41,582.13,118.284202,SP
1199.65,620.75,118.323785,SP
